0	1950	0	0.3128913938999176
0	1951	0	0.24411500990390778
0	1954	0	0.35635197162628174
0	1962	0	0.3170800507068634
0	1965	0	0.599338710308075
0	1977	0	0.562719464302063
0	1978	0	0.6102702617645264
0	1980	0	0.599338710308075
0	1982	0	0.4994247555732727
0	2404	0	0.40312471985816956
0	14713	0	0.5585669875144958
0	11804	0	0.5933951139450073
0	2901	0	0.4052870571613312
0	5135	0	0.4199160635471344
0	4407	0	0.408193975687027
0	8524	0	0.2353745549917221
0	12546	0	0.2111649513244629
0	2192	0	0.302386075258255
1	1987	0	0.3497735559940338
1	1988	0	0.20944418013095856
1	1990	0	0.5955864787101746
1	1993	0	0.5095455050468445
1	2003	0	0.5955864787101746
1	2007	0	0.5955864787101746
1	2010	0	0.5865011811256409
1	2012	0	0.5825509428977966
1	2017	0	0.20944418013095856
1	2019	0	0.20944418013095856
1	2021	0	0.20944418013095856
1	2022	0	0.20944418013095856
1	2026	0	0.5955864787101746
1	2035	0	0.5955864787101746
1	2045	0	0.2879575490951538
1	14304	0	0.5824779272079468
1	4038	0	0.4402795433998108
1	8867	0	0.20944418013095856
1	1939	0	0.39985325932502747
1	4041	0	0.4732726514339447
1	8510	0	0.353253573179245
1	3014	0	0.41596731543540955
1	18832	0	0.5527747869491577
1	17768	0	0.36283376812934875
1	2048	0	0.444751113653183
1	2045	0	0.2879575490951538
1	4619	0	0.3384252190589905
1	18830	0	0.5848426818847656
2	1950	0	0.32137155532836914
2	2037	0	0.2942955791950226
2	2046	0	0.21024703979492188
2	2049	0	0.35919997096061707
2	2051	0	0.5234003663063049
2	2055	0	0.6028082370758057
2	2058	0	0.4154536724090576
2	2061	0	0.5072267055511475
2	2062	0	0.4082038104534149
2	2070	0	0.43110543489456177
2	2074	0	0.44892755150794983
2	2959	0	0.4544833302497864
2	2349	0	0.5290346145629883
2	3187	0	0.5018198490142822
2	1953	0	0.25038954615592957
2	2354	0	0.3205965757369995
2	3273	0	0.37582501769065857
2	3742	0	0.46859994530677795
2	2375	0	0.44644269347190857
2	2375	0	0.44644269347190857
2	2352	0	0.3103310465812683
2	3347	0	0.3726451098918915
3	2040	0	0.2711835205554962
3	2059	0	0.29196295142173767
3	2080	0	0.21785183250904083
3	2090	0	0.42602917551994324
3	2096	0	0.40574195981025696
3	2103	0	0.36329185962677
3	2105	0	0.4892275631427765
3	2111	0	0.3675612211227417
3	2123	0	0.5166780352592468
3	3005	0	0.39225608110427856
3	1953	0	0.24047774076461792
3	12070	0	0.6102702617645264
3	6318	0	0.5903787016868591
3	6344	0	0.6001748442649841
3	2592	0	0.35585546493530273
3	17686	0	0.3354192078113556
3	12531	0	0.29374539852142334
3	2397	0	0.30942589044570923
4	1963	0	0.44630834460258484
4	2140	0	0.6000028848648071
4	2144	0	0.5255106091499329
4	2146	0	0.4859475791454315
4	2151	0	0.318332314491272
4	2156	0	0.5039809346199036
4	2162	0	0.5403333902359009
4	2166	0	0.21627244353294373
4	2167	0	0.2099798619747162
4	2168	0	0.2099798619747162
4	2171	0	0.39148393273353577
4	2173	0	0.4706835150718689
4	3299	0	0.43597611784935
4	12076	0	0.22514608502388
4	12074	0	0.3925037384033203
